Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B7UC6PIjDhp/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B7WbYnSj0l5/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B7zO3QUDlnt/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B89EQtjjyns/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8IR4dJjhLL/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8MR4afDYxX/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8cAeNNDNe_/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8eWtWhj1mY/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8sIwGFDQqR/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8t4CfODaaX/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8wG1znD040/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8wG3hQDfap/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8wG6gVDrxh/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B8ylex9DWcR/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B95NNkmDZSO/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9AjUr4j9tj/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9EslwHD7Tp/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9HpO0Tjdbj/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9KLbopD_rq/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9SRXbSDi45/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9ZuNGYDsbb/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9aCTMdj8L8/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/B9kLjvPDT5V/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BN-fTshDNG3/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BO5DW7bAAco/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BO5HXxagQL8/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
https://www.instagram.com/kendalljenner/,https://www.instagram.com/p/BO8I4OHAVU7/,Kendall Jenner,Personnalité de téléréalité et modèle,Kendall  ,"3,017 posts","147,421,196",224,Verified
