Links to profile,Links to publication,Name Account/Influencer,Professional Activity,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/jlo/,https://www.instagram.com/p/B8kMRnlJCWH/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"♥️♥️♥️

To love and be loved. That’s happiness. You all make my heart so full and I love you so much. Happy Valentines Day! Macho, you make all my biggest dreams come true!!!! 💕💕💕 #Amor #Familia 🎥: @jasonbergh 🎼: Edith Piaf c'est l'amour",5092,"8,643,910",2020-02-14T23:20:42.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B8oz3papQjz/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Relaxed and recharged. 🤍,127870,"8,323,171",2020-02-16T18:22:45.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B8rdcvHp2te/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,I can’t believe J to Tha L-O! The Remixes was released 18 years ago this month and hit #1 on the charts! ✨❤️🎉 What’s your favorite song on the album? Celebrate with me and stream now! Link in my stories.,12600,"1,011,314",2020-02-17T19:04:34.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B8xMpmhJI6O/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,The party starts when these walk in. 🖤 Loving these babies from the #JLOJenniferLopez collection only at @dsw✨link in my bio.,9423,"10,071,092",2020-02-20T00:34:38.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B92RvSZpkF1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,There’s a lot on our minds right now but don’t forget to take care of yourself. Meditate. Move. Pray. Do something intentional with your time and stay positive during this scary time.🧡#StaySafe,9968,"1,140,929",2020-03-17T20:25:17.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B94nEweJL1S/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,We can’t go out to any restaurants or anything but the service and entertainment here is pretty good...😊 #StaySafe #familytime,20122,"15,679,197",2020-03-18T18:10:44.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B99-woSpueZ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Flashback to one of the most special moments before the @Versace show. 💚🌿#Grateful,7287,"9,959,617",2020-03-20T20:14:39.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9CuZKEJUbz/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Back in the studio, workin’ on my skills. 🖤🎼🎤",4075,"854,398",2020-02-26T19:55:09.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9Ij9BzndNT/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,The littlest munchkin. ♥️ #WizardOfOz #proudmama,5737,"7,373,035",2020-02-29T02:20:03.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9K5c-AJO6W/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Such a great time with @Oprah! 💛💛 Thank you so much and thank you to everyone who came out today for #Oprahs2020VisionTour. 📸: @lacarba,4679,"916,975",2020-03-01T00:05:43.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9PntjpJh9g/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Guys, this is something special!!!!! I’m soo excited to announce my new show #ThanksAMillion ... coming to @quibi on April 6! Stay tuned for more deets! 💕✨",2707,"555,523",2020-03-02T20:06:54.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9QOMkhJ6rk/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"One month ago today!!!!! Missing my team and everyone who made this halftime so special. ♥️🎊
#GetLoud #SuperBowlLIV",3889,"3,288,595",2020-03-03T01:43:46.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9UM9EpJM6i/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Breakin’ it down with @Coach! 🖤 Originals go their own way—no matter where I go, I know where I came from. 🌆#TheCoachOriginals #CoachNY",3830,"3,243,506",2020-03-04T14:49:36.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9VRdlwpAka/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,No one likes a shady beach... 🌤 📷@lacarba,25338,"13,877,161",2020-03-05T00:51:57.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9__0HKJ7oN/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,".

Join me today in #CelebratingSelena. 🌹✨ I can’t believe it’s been 23 years since this incredible movie came out and 25 years since her passing. Selena was such an inspiration to me and I was so lucky to be chosen to play her. As an artist, this movie truly was an experience I’m going to remember for the rest of my life. Please share your memories of Selena and the movie with me below.🌹❤️ 🎥: @louispalacios",26147,"7,652,979",2020-03-21T15:03:11.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9aHpC_JGMA/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,I’ve always believed that being an original is about not following anybody else’s path. ✨ Trust your vision and be unapologetic about it! #TheCoachOriginals #CoachNY,2555,"2,684,949",2020-03-06T21:59:26.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9b07OKp2Zb/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Here’s a little tease of my JLO JENNIFER LOPEZ campaign! Can’t wait for you to see the full collection on 3/16. ✨ In the meantime, head to DSW.com/jlo for new drops and enter for a chance to hang with me in NYC! 🎥: @luigiandiango #JLOJenniferLopez @dsw",5154,"5,390,288",2020-03-07T14:00:21.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9fbdH8Jv9C/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Happy #InternationalWomensDay to all the strong ladies out there. ❤️ #TheCoachOriginals #CoachNY @coach #Limitless,3489,"2,915,090",2020-03-08T23:28:02.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9flS78pFz1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Strong women empower each other! ✨💕✨ #InternationalWomensDay #IWD2020 #Limitless @egt239 @lacarba @iamshawnbarton @leahremini @lorenridinger #reneezellweger @oprah @ladygaga @donatella_versace @beyonce @reesewitherspoon @nicolekidman @shakira 📷: Getty Images / Shutterstock,8334,"1,716,115",2020-03-09T00:53:38.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9id3zUps_R/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"When Emme met Billie 💚💚💚
😭",11027,"2,623,044",2020-03-10T03:46:29.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9ja7D_JStC/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Repost @arod

I had a dream...(in my Billie Eilish voice) 🎶☺️... except it was real...Everyday with you is an exciting, beautiful adventure...
The best is yet to come... and what a dream it all is and will always be... Te amo Amor 💗💍
#1yearagothishappened
... One year ago on a beach in the Bahamas…. I was a nervous wreck, more nervous than my entire playing career, I got down on one knee and asked you a question… you said yes ❤️ .
.
Jennifer, every moment with you is a blessing. You are my best friend, my inspiration, an amazing mother, and a role model to all. .
Macha, I am so lucky to be with you. Thank you for making my life better. I can’t wait to make more memories with you. .
I love you. #HappyAnniversary ❤️",12233,"7,108,752",2020-03-10T12:42:32.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9lcz7zJZ6O/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,💚,15632,"2,180,797",2020-03-11T07:34:57.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9qjA2tJr6c/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Spicing things up for #WOD ✨ @nbcworldofdance #CinnamonSpice,20687,"2,823,611",2020-03-13T07:05:20.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9uU_pQpcwx/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,2️⃣ days ✨👠 #JLoJenniferLopez @DSW,27159,"3,139,817",2020-03-14T18:19:48.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B9zXwO7JZKm/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"I’m home, hoping you’re all safe.  Here is a little something to maybe brighten your day... I’m so proud to launch my new footwear collection, available now at @DSW! 👠✨ DSW.com/JLo
#JLOJenniferLopez #StaySafe",21518,"2,678,407",2020-03-16T17:20:07.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_21lqhJTdc/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"In celebration of #NationalNursesDay, I wanted to send a special thanks to you. We love you, we are with you and we are so thankful for everything you are doing! 💕✨💕",11441,"857,759",2020-05-06T18:41:20.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_AqqGEp_MJ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,On Wednesday’s we wear pink. 💖 Sending you all 💕💕💕,19544,"1,954,147",2020-04-15T17:46:49.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_JSUG9JEeV/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"There’s one thing that I realized during this whole time, and it’s how much we all need each other...✨💕 With a few old Christmas lights from the garage and some candles leftover from our Super Bowl party here at the house, I tried to put together with all the love in the world a thank you to everyone out there fighting, working, sacrificing and doing their part. I love you, I’m with you and I MISS YOU! #People
And a humble thank you to my idol @barbrastreisand for always inspiring me in the best and toughest times...and thank you to @glblctzn for having me! #TogetherAtHome @who

Tap the link on my bio to see my full performance on the #GlobalCitizen’s YouTube Channel.",14881,"4,392,487",2020-04-19T02:08:29.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_OK3vvpKjx/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,You’re the first to see this little tease for @nbcworldofdance season 4! ✨💙✨Can’t wait for you to dance with us this summer! #WorldOfDance #BornToDance #NuyoricanProductions @egt239,3625,"2,985,948",2020-04-20T23:43:54.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_P8X6SpTyd/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"To my loving little Ella... the first day I met you, (you were so little then...) you ran up to me, sat right on my lap, put your arms around me and asked to have my lavender dress I had just worn to the Grammys for when you grew up. You won my heart in a split second ...you’re not so little anymore but you’re still sitting on my lap and I love it!!! 💕
HAPPY BIRTHDAY sweet girl! #ThisPicIsUs PS: I have the dress saved for you!! 🌸",19874,"2,419,625",2020-04-21T16:10:14.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_Tmh71Jq5E/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Mother Earth 🌿💧.... Be conscious of how you treat her. Love her and she will keep you forever. #HappyEarthDay,19268,"3,159,407",2020-04-23T02:16:20.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_VOgByp_7d/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"#TBT: Shall We Dance?

Boy do I miss dancing... here’s a #TBT of a movie I did with the lovely Richard Gere called #ShallWeDance? I remember rehearsing for this scene so much!! LOL neither one of us knew any ballroom dancing and it was a challenge for both of us but so much fun!! If you’re looking for some inspiration to awaken what’s been lost... it’s a great lil movie to watch while you’re home with the fambam. ✨💕✨ #StaySafe 🎥: Miramax",12149,"3,868,610",2020-04-23T17:28:14.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_fYg58p8s1/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Get ready! ✨💃 ✨ @nbcworldofdance returns May 26th on @nbc! Can’t wait for you to see this season. 👏👏👏 #WorldOfDance @neyo @derekhough @iamscottevans @egt239 #NuyoricanProductions,3603,"1,937,828",2020-04-27T16:04:49.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_kxqEjpn3H/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Happy #InternationalDanceDay!!! 💙,2713,"1,775,559",2020-04-29T18:23:32.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_nj7wBp9s0/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,You are enough ... #TheWeddingPlanner #TBT @officiallymcconaughey,7354,"3,378,764",2020-04-30T20:19:09.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_uv_teJnNC/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"I can’t believe it’s already been 3 months since the #SuperBowlLIV #Halftime Show! ✨🏈✨ So much has happened since then, but I wanted to share a fun peek behind the scenes at our first rehearsal with the dancers and @Shakira❤️",17438,"2,279,686",2020-05-03T15:18:32.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/B_vRzdCJrgS/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"In this time, when it’s so easy to get down and think of all the things going wrong and what we don’t have and don’t know the answers to... I make it a habit to say three things I’m grateful for as soon as I open my eyes and then at night when I’m lying in bed I list three good things out loud that happened that day.
Could be anything... and I try to change them so they are not the same everyday. Stay positive and stay safe. 🙏🏽
Love you and miss you all... together we will soon be ❤️",9996,"1,662,467",2020-05-03T20:13:57.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bw0Y9Y8g-JX/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,The only thing more fun than judging on @NBCWorldofDance... is what goes down behind the scenes. 😂 Who’s watching with me now?,1844,"2,984,345",2019-04-29T00:02:01.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bw18B-lg4eO/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,My coconuts put me to the test and things got... interesting 🥰🥥🥥 Link in bio.,8549,"7,992,223",2019-04-29T14:28:14.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bw92SgOHa3L/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"That time I accidentally punched @janefonda in the face...🤦🏽‍♀️ Making A Scene: Monster-In-Law, link in bio.",15357,"17,873,584",2019-05-02T16:11:28.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BwckuKDgx6N/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,New video up on my YouTube channel! How my biggest fashion moment created Google images. Link in bio 🍃,6341,"7,445,532",2019-04-19T18:03:08.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bwf9YgnAaYs/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"I’m a raw nerve. It doesn’t take much for me to feel something. 🥰

We’re gonna make you feel ALL the things tomorrow on @nbcworldofdance",3565,"3,572,443",2019-04-21T01:36:17.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BwhbrsYgClP/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Just a lil’ something to make you smile on Easterrrr...🎶🎶 🐣😂💗. HAPPY EASTER EVERYONE!!,6862,"5,996,676",2019-04-21T15:24:55.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BwxD3CrgKdW/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Ramona taking off for the weekend... 💵💋 #hustlers,11893,"1,737,695",2019-04-27T16:59:41.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bx-aw52gE91/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Getting soooo excited about tour!! Here’s a lil peak into the process of the fashion and how me and my team put it together!! 🎉 #ItsMyParty. Link in my bio.,3900,"3,075,097",2019-05-27T18:02:02.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bx1B15zAsfP/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Ok you guys are KILLING IT all over the world!!!!!! 🌍💙 I see you! #MedicineRemix @steveaoki,8409,"5,101,644",2019-05-24T02:31:04.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bx6Bqg_gMYs/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Getting it in right before rehearsals. Almost tour time. 💜,25550,"2,867,648",2019-05-26T01:05:03.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxETMnpARVg/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,We’re up to something... See you Monday morning 🤫 LIVE ON THE PLAZA! @todayshow,4484,"720,085",2019-05-05T04:19:16.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxG65EsgqEF/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Me looking at my schedule realizing I have to get up early to do the @todayshow... Performing #Medicine for the first time live!!! Don’t miss it! Tomorrow morning! ✨,7934,"1,274,781",2019-05-06T04:44:36.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxGWX1BgwcZ/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"We’re so ready for the @nbcworldofdance World Finals! 🏆

Have any questions for me as we head into finale?! Drop them below in the comments and I'll answers as many as I can ❤️",2326,"320,732",2019-05-05T23:25:30.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxI_KEbgdgi/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Met Ball 2019 here we come... 💗,19508,"2,412,210",2019-05-07T00:00:22.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxIwCJPA_xl/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Thank you @todayshow for an INCREDIBLE time today! ✨✨,7442,"8,043,893",2019-05-06T21:49:12.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxUs9NaAu3E/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,3 songs. 3 costume changes. 18 minutes. And it all came together in two days. Taking you BTS of my latest performance on the @todayshow. Link in bio. ✨,5459,"7,067,644",2019-05-11T13:13:05.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxX8jjCgrJt/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,Happy Mother’s Day to all the moms out there!!!!! 💕,7800,"5,959,922",2019-05-12T19:27:01.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxbLbY2gC8I/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,25 days away 🚨 from the #JLoItsMyParty tour! We are GRINDING it out in tour rehearsals and meetings. I CANT WAIT. Link in my bio 💋,5706,"4,142,011",2019-05-14T01:34:25.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bxi0lGqAb5H/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"Feelin’ wavy 🌊 in these @niyamasol leggings that are made from recycled plastic, and are a reminder to keep our oceans clean, by practicing the first Niyama called Saucha. 💙♻️",12539,"1,560,595",2019-05-17T00:48:11.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/Bxkr-6jDmBK/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,That new new @SteveAoki 👀 #medicineremix,15120,"5,519,919",2019-05-17T18:12:47.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/BxsxpuBjQ_B/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,It’s crunch time and the party is only starting to heat up. 🔥 THREE WEEKS UNTIL TOUR!!! #JLOItsMyParty Link in bio. 🎉,3689,"2,464,680",2019-05-20T21:35:38.000Z,Video
https://www.instagram.com/jlo/,https://www.instagram.com/p/By6C9YCA70N/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,"11:11
🙏🏼😇",11311,"1,476,569",2019-06-19T21:47:46.000Z,Photo
https://www.instagram.com/jlo/,https://www.instagram.com/p/By8m9hbAD-h/,Jennifer Lopez,Musicienne et actrice,"Jennifer Lopez ⛅️ In The Morning | New Single OUT NOW ⛅️
@JLoBeauty is available now! ✨","3,004 posts","137,894,827","1,189",Verified,So many gifts this bday tour is bringing me... and this is one of my favorites.... sharing the stage and singing with my lil coconut...my heart is full...she is #limitless. New video on my channel. Link in bio! ❤️ #ItsMyPartyTour,9660,"7,864,008",2019-06-20T21:44:44.000Z,Video
